2022-23 Low Income Schools Percent Low Income,,,,
Private and Nonpublic Schools,,,,
,,,,
AUN,School Name,PNP County,District Name,Percent
201267005,St John Evangelist School,Fayette,Uniontown Area SD,48.7
213367102,St John Neumann Catholic School,Lancaster,Manheim Township SD,5.3
217417211,St John Neumann Regional Academy,Lycoming,Williamsport Area SD,19.5
217410501,St John Neumann Regional Academy High School Campus,Lycoming,Williamsport Area SD,13.0
221397652,St John Neumann Regional Sch,Lehigh,Northern Lehigh SD,16.1
221137102,St John Neumann Regional Sch,Carbon,Palmerton Area SD,29.8
204434504,St John Paul II Elementary School,Mercer,Hermitage SD,28.4
215670001,St John the Baptist,York,Southern York County SD,10.1
221391002,St John Vianney Regional School,Lehigh,Allentown City SD,52.1
229547752,St Joseph Center for Spec Lrng,Schuylkill,Pottsville Area SD,55.6
203026785,St Joseph High School,Allegheny,Highlands SD,24.8
216477203,St Joseph School,Montour,Danville Area SD,19.3
224157702,St Joseph School,Chester,Downingtown Area SD,0.0
215217003,St Joseph School,Cumberland,Mechanicsburg Area SD,7.1
212670003,St Joseph School,York,South Western SD,20.0
205627004,St Joseph School,Warren,Warren County SD,22.2
212677403,St Joseph School,York,York Suburban SD,19.5
221397752,St Joseph the Worker-Orefield,Lehigh,Parkland SD,3.9
222098602,St Joseph-St Robert School,Bucks,Central Bucks SD,0.0
210140009,St Josephs Catholic Academy,Centre,State College Area SD,0.0
226518302,St Josephs Preparatory School,Philadelphia,Philadelphia City SD,0.9
206167254,St Josephs School,Clarion,North Clarion County SD,28.6
218408301,St Jude School,Luzerne,Crestwood SD,5.9
222097602,St Katharine Drexel Regional Catholic School,Bucks,Council Rock SD,0.0
222097902,St Katharine Drexel School,Bucks,Bensalem Township SD,100.0
225238352,St Katharine of Siena,Delaware,Radnor Township SD,0.0
223468272,St Katherine Day Sch -Lower/Jr,Montgomery,Lower Merion SD,0.0
225238342,St Katherine Day Sch -Upper,Delaware,Radnor Township SD,0.0
226518332,St Katherine of Siena School,Philadelphia,Philadelphia City SD,0.0
204100002,St Kilian Catholic School,Butler,Mars Area SD,7.4
225238452,St Laurence School,Delaware,Upper Darby SD,0.0
226518422,St Laurentius School,Philadelphia,Philadelphia City SD,0.0
209247404,St Leo School,Elk,Ridgway Area SD,39.8
213367502,St Leo the Great School,Lancaster,Hempfield SD,5.5
216600575,St Louis de Montfort Academy,Northumberland,Line Mountain SD,0.0
202027085,St Louise De Marillac School,Allegheny,Upper St. Clair SD,10.2
226518542,St Lucy Day School For Children With Visual Impairments,Philadelphia,Philadelphia City SD,0.0
205258404,St Luke School,Erie,Erie City SD,33.3
223468302,St Luke the Evangelist School,Montgomery,Abington SD,0.0
204107604,St Lukes Lutheran School,Butler,Knoch SD,13.5
226518662,St Malachy School,Philadelphia,Philadelphia City SD,0.0
215227603,St Margaret Mary School,Dauphin,Central Dauphin SD,21.7
223468362,St Margaret School,Montgomery,Lower Merion SD,0.0
214067602,St Margaret School,Berks,Reading SD,84.7
222097002,St Mark School,Bucks,Bristol Borough SD,0.0
225230002,St Marks Christian Kindergarten,Delaware,Upper Darby SD,0.0
223469765,St Marks Classical Academy,Montgomery,Abington SD,85.7
226518722,St Martha School,Philadelphia,Philadelphia City SD,0.0
226517252,St Martin De Porres,Philadelphia,Philadelphia City SD,0.0
226518752,St Martin of Tours School,Philadelphia,Philadelphia City SD,0.0
222097142,St Mary Hospital Child Dev Ctr,Bucks,Neshaminy SD,0.0
225238652,St Mary Magdalen School,Delaware,Rose Tree Media SD,0.0
219358301,St Mary of Mt Carmel School,Lackawanna,Dunmore SD,15.9
223468452,St Mary School,Montgomery,Perkiomen Valley SD,0.0
209246004,St Marys Catholic Elem School,Elk,Saint Marys Area SD,23.2
209247604,St Marys Catholic Middle School,Elk,Saint Marys Area SD,30.0
226518902,St Marys Interparochial School,Philadelphia,Philadelphia City SD,0.0
226518932,St Matthew School,Philadelphia,Philadelphia City SD,0.0
208077805,St Matthew School,Blair,Tyrone Area SD,29.2
224150012,St Matthews Preschool & Kindergarten,Chester,Downingtown Area SD,0.0
224157952,St Maximilian Kolbe School,Chester,West Chester Area SD,0.0
208118405,St Michael Catholic School,Cambria,Penn Cambria SD,33.3
204437704,St Michael School,Mercer,Greenville Area SD,57.5
221390612,St Michael the Archangel Lwr,Lehigh,Southern Lehigh SD,4.0
222098902,St Michael The Archangel School,Bucks,Pennsbury SD,0.0
221390602,St Michael the Archangel Upr,Lehigh,Southern Lehigh SD,7.4
226519022,St Monica School,Philadelphia,Philadelphia City SD,0.0
208114205,St Nicholas Catholic School,Cambria,Northern Cambria SD,26.7
220390000,St Nicholas Greek Orthodox Academy,Lehigh,Bethlehem Area SD,0.0
229548502,St Nicholas School,Schuylkill,Minersville Area SD,27.0
218409001,St Nicholas St Mary School,Luzerne,Wilkes-Barre Area SD,35.8
224158102,St Norbert School,Chester,Tredyffrin-Easttown SD,0.0
224158302,St Patrick School,Chester,Great Valley SD,0.0
208078005,St Patrick School,Blair,Hollidaysburg Area SD,44.1
215217203,St Patrick School,Cumberland,South Middleton SD,20.2
219357801,St Paul St Clare School St Clare Campus,Lackawanna,Scranton SD,6.4
219359301,St Paul St Clare School St Paul Campus,Lackawanna,Scranton SD,12.6
300147800,St Pauls Christian Preschool,Centre,State College Area SD,0.0
300097400,St Pauls Preschool Center,Bucks,Central Bucks SD,0.0
214067902,St Peter School,Berks,Reading SD,73.3
208567105,St Peter School,Somerset,Somerset Area SD,16.7
226519142,St Peter the Apostle School,Philadelphia,Philadelphia City SD,0.0
226519162,St Peters School,Philadelphia,Philadelphia City SD,22.1
223468852,St Philip Neri School,Montgomery,Colonial SD,0.0
224150024,St Philomena Academy,Chester,Coatesville Area SD,0.0
226519242,St Pio Catholic Regional School,Philadelphia,Philadelphia City SD,0.0
225238802,St Pius X School,Delaware,Marple Newtown SD,0.0
226519222,St Raymond of Penafort,Philadelphia,Philadelphia City SD,0.0
226519282,St Rose of Lima School,Philadelphia,Philadelphia City SD,0.0
212677603,St Rose of Lima School,York,Spring Grove Area SD,0.0
207658805,St Sebastian School,Westmoreland,Belle Vernon Area SD,50.6
206617204,St Stephen School,Venango,Oil City Area SD,24.2
221390001,St Stephens Episcopal Church School,Lehigh,Whitehall-Coplay SD,0.0
215227753,St Stephens Episcopal School,Dauphin,Harrisburg City SD,57.4
300106380,St Stephens Lutheran Academy,Butler,Seneca Valley SD,100.0
306611385,St Stephens Lutheran Academy Utica,Venango,Franklin Area SD,100.0
305250035,St Stephens Nursery School,Erie,Fairview SD,0.0
223468752,St Teresa of Calcutta,Montgomery,Spring-Ford Area SD,0.0
212017003,St Teresa of Calcutta - Conewago,Adams,Conewago Valley SD,19.4
212010503,St Teresa of Calcutta - McSherrystown,Adams,Conewago Valley SD,13.4
215217403,St Theresa School,Cumberland,West Shore SD,18.8
203020015,St Therese,Allegheny,Steel Valley SD,70.0
203028045,St Therese School,Allegheny,Steel Valley SD,21.5
225238952,St Thomas Apostle School,Delaware,Garnet Valley SD,0.0
226519382,St Thomas Aquinas School,Philadelphia,Philadelphia City SD,0.0
203025575,St Thomas More,Allegheny,Bethel Park SD,0.0
221398102,St Thomas More School,Lehigh,Salisbury Township SD,5.0
226519442,St Veronica School,Philadelphia,Philadelphia City SD,0.0
204107804,St Wendelin School,Butler,Butler Area SD,30.2
300368115,Stars Schreiber Ctr for Ped Dev,Lancaster,Lancaster SD,0.0
210146553,State College Friends School,Centre,State College Area SD,6.5
224154998,State Hill Amish School,Chester,Coatesville Area SD,0.0
224155275,Steelville School,Chester,Octorara Area SD,0.0
303023402,STEM Steps,Allegheny,Pine-Richland SD,0.0
323460123,Step Up Academy,Montgomery,Abington SD,90.9
323462300,Step Up Academy,Montgomery,Abington SD,45.2
313361974,Stone Independent School,Lancaster,Lancaster SD,6.7
204437784,Stoneboro Wesleyan Methodist School,Mercer,Lakeview SD,0.0
212287053,Stoney Creek Parochial School,Franklin,Chambersburg Area SD,0.0
213360023,Stoney Curve School,Lancaster,Solanco SD,0.0
213367812,Stoney Lane School,Lancaster,Pequea Valley SD,0.0
205250007,STONEY RUN AMISH SCHOOL,Warren,Warren County SD,0.0
228037544,Stony Acres Amish School,Indiana,Armstrong SD,0.0
228037554,Stony Flat Amish School,Indiana,Armstrong SD,0.0
217594001,Stony Fork Mennonite School,Tioga,Wellsboro Area SD,0.0
213367802,Stony Hill Amish School,Lancaster,Solanco SD,0.0
211447233,Stony Hill School,Mifflin,Mifflin County SD,0.0
216550002,Stony Meadow School,Snyder,Midd-West SD,0.0
215508003,Stony Point Amish School,Perry,West Perry SD,0.0
213388003,Stony Ridge Parochial School,Lebanon,Eastern Lebanon County SD,0.0
213380004,Stracks Dam Amish School,Lebanon,Eastern Lebanon County SD,0.0
225238962,Stratford Friends School,Delaware,William Penn SD,33.8
225231102,Sts Colman-John Neumann,Delaware,Haverford Township SD,0.0
227048205,Sts Peter & Paul School,Beaver,Beaver Area SD,29.2
224158502,Sts Philip & James School,Chester,West Chester Area SD,0.0
308560007,Studio Kids,Somerset,Somerset Area SD,0.0
208567355,Sugar Grove Parochial School,Somerset,Salisbury-Elk Lick SD,0.0
210187703,Sugar Hollow Parochial School,Clinton,Keystone Central SD,0.0
214067952,Summer Mountain Amish School,Berks,Tulpehocken Area SD,0.0
300106290,Summit Academy,Butler,Butler Area SD,100.0
219359851,Summit Christian Academy,Lackawanna,Abington Heights SD,0.0
213365629,Summit Hill School,Lancaster,Solanco SD,0.0
208567385,Summit Mills Parochial School,Somerset,Meyersdale Area SD,0.0
213367842,Summitview Christian School,Lancaster,Eastern Lancaster County SD,0.0
206169716,Sun Rise Amish School,Clarion,Keystone SD,0.0
213380002,Sun Valley Parochial School,Lebanon,Eastern Lebanon County SD,0.0
213367872,Sunflower School,Lancaster,Pequea Valley SD,0.0
224154810,Sunny Cove,Chester,Coatesville Area SD,0.0
216490005,Sunny Crest School,Northumberland,Warrior Run SD,0.0
216496949,Sunny Knoll Amish School,Northumberland,Line Mountain SD,0.0
214068022,Sunny Meadow Mennonite School,Berks,Brandywine Heights Area SD,0.0
210146703,Sunny Meadow Parochial School,Centre,Bellefonte Area SD,0.0
205200004,Sunny Meadow School,Crawford,Conneaut SD,0.0
210146753,Sunny Side School,Centre,Penns Valley Area SD,0.0
216497753,Sunny Slope Amish Paroch Sch,Northumberland,Warrior Run SD,0.0
215210014,Sunny Slope School,Cumberland,Carlisle Area SD,0.0
208050004,Sunny Slope School,Bedford,Northern Bedford County SD,0.0
213360056,Sunny Slope School,Lancaster,Octorara Area SD,0.0
228320001,Sunny Spot School,Indiana,Armstrong SD,0.0
211446255,Sunny Sunbeam Special Amish School,Mifflin,Mifflin County SD,0.0
213365197,Sunny View School,Lancaster,Pequea Valley SD,0.0
212677743,Sunnyburn School,York,Red Lion Area SD,0.0
211447253,Sunnyside Amish School,Mifflin,Mifflin County SD,0.0
216605003,Sunnyside School,Union,Mifflinburg Area SD,0.0
211447353,Sunnyview School,Mifflin,Mifflin County SD,0.0
211444028,Sunrise Amish School,Mifflin,Mifflin County SD,0.0
211441681,Sunrise Special Education Amish School,Mifflin,Mifflin County SD,0.0
216493421,Sunrise View School,Northumberland,Line Mountain SD,0.0
212287123,Sunset Amish School,Franklin,Chambersburg Area SD,0.0
215213203,Sunset Run Parochial School,Cumberland,Shippensburg Area SD,0.0
213366058,Sunset Valley Amish Parochial School,Lancaster,Pequea Valley SD,0.0
204371291,Sunset Valley Amish School,Lawrence,Wilmington Area SD,0.0
215500002,Sunset Valley School,Perry,West Perry SD,0.0
224150009,Sunset View Amish School,Chester,Oxford Area SD,0.0
206334692,Sunset View Amish School,Jefferson,Punxsutawney Area SD,0.0
210146903,Sunset View School,Centre,Bellefonte Area SD,0.0
210140007,Sunset View School,Centre,Penns Valley Area SD,0.0
320520000,Sunshine Academy,Pike,Delaware Valley SD,0.0
214060006,Suplee School,Chester,Twin Valley SD,0.0
216497623,Susquehanna Bible Academy,Northumberland,Shikellamy SD,0.0
300368190,Susquehanna Waldorf School,Lancaster,Donegal SD,5.1
224154118,Sweet Water Amish School,Chester,Twin Valley SD,0.0
212280003,Sweetwater Ridge Amish School,Franklin,Fannett-Metal SD,0.0
324150008,Talk School,Delaware,Marple Newtown SD,0.0
226519542,Talmudical Yeshiva of Philadelphia,Philadelphia,Philadelphia City SD,0.0
213367962,Tanglewood School,Lancaster,Cocalico SD,0.0
226510070,Tarbiyatul ILM Academy Inc.,Philadelphia,Philadelphia City SD,100.0
301633267,TEC Education Center,Washington,Washington SD,100.0
300467820,Temple Adath Israel Day School,Montgomery,Lower Merion SD,0.0
300467840,Temple Beth Hillel Nursery Sch,Montgomery,Lower Merion SD,0.0
300077450,Tender Love for Children,Blair,Altoona Area SD,0.0
213367972,Terre Hill Mennonite High Sch,Lancaster,Eastern Lancaster County SD,0.0
300518830,Thankful Learning Center Inc,Philadelphia,Philadelphia City SD,100.0
204370001,Thorn Hill School,Lawrence,Wilmington Area SD,0.0
203028117,Three Rivers Village School,Allegheny,Pittsburgh SD,29.0
322092852,Thrive Acton Academy,Bucks,Council Rock SD,0.0
212677773,Tidings of Peace Christian School,York,York City SD,83.1
300468000,Timothy School,Chester,Tredyffrin-Easttown SD,0.0
327042915,Tiny Tot Child Development Center,Beaver,New Brighton Area SD,0.0
222090009,TLC Childcare Center,Bucks,Pennridge SD,20.0
300463400,TLC Leadership Academy at Audubon,Chester,Methacton SD,81.8
215217943,TLC Learning Center,Cumberland,Cumberland Valley SD,0.0
300029420,Tolatr Academy,Allegheny,Pittsburgh SD,90.0
224150906,Toot Hill Amish School,Chester,Oxford Area SD,0.0
223469512,Torah Academy of Greater Philadelphia,Montgomery,Lower Merion SD,10.7
205207754,Tower Hill School,Crawford,Conneaut SD,0.0
213369121,Trackside School,Lancaster,Conestoga Valley SD,0.0
215211646,Trailside Mennonite School,Cumberland,Big Spring SD,0.0
300028830,Training Wheels,Allegheny,Pittsburgh SD,0.0
207650006,Trauger Mennonite Church School,Westmoreland,Mount Pleasant Area SD,0.0
215220006,Tree Line Amish School,Dauphin,Millersburg Area SD,0.0
216496011,Tri Level Amish School,Northumberland,Line Mountain SD,0.0
201630001,Tri-State Christian Academy,Washington,Burgettstown Area SD,61.3
219359951,Triboro Christian Academy,Lackawanna,Old Forge SD,22.6
300098100,Trinity Buckingham Academy,Bucks,Central Bucks SD,0.0
203021355,Trinity Christian School,Allegheny,Woodland Hills SD,0.0
215217953,Trinity High School,Cumberland,West Shore SD,15.1
217598701,Trinity Lutheran School,Tioga,Wellsboro Area SD,23.5
300468150,Trinity Nursery & Kindergarten,Montgomery,Upper Merion Area SD,0.0
300157600,Trinity Preschool of Berwyn,Chester,Tredyffrin-Easttown SD,0.0
214060000,Triple Springs Amish Parochial,Berks,Tulpehocken Area SD,0.0
214068502,Trostle Hill School,Lancaster,Eastern Lancaster County SD,0.0
206330005,Trout Run School,Jefferson,Punxsutawney Area SD,0.0
212280007,Tunnel Run School,Franklin,Chambersburg Area SD,0.0
216190001,Turkey Ridge School,Columbia,Millville Area SD,0.0
213369594,Twin Brook Amish School,Lancaster,Solanco SD,0.0
208079087,Twin Mountain Amish School,Blair,Tyrone Area SD,0.0
213361302,Twin Run School,Lancaster,Solanco SD,0.0
300468200,Twin Spring Farm Educ Impr,Montgomery,Wissahickon SD,0.0
213367982,Twin Valley Bible Academy,Lancaster,Eastern Lancaster County SD,0.0
224158912,Two Log Amish School,Chester,Twin Valley SD,0.0
213368102,Union Amish School,Lancaster,Solanco SD,0.0
213368112,Union Grove Mennonite School,Lancaster,Eastern Lancaster County SD,0.0
217080201,Union Valley Christian Mennonite School,Bradford,Northeast Bradford SD,0.0
222099552,United Friends School,Bucks,Quakertown Community SD,0.0
202023515,Universal Academy of Pittsburgh,Allegheny,Woodland Hills SD,58.5
300028890,University School,Allegheny,Pittsburgh SD,0.0
224159002,Upland Country Day School,Chester,Unionville-Chadds Ford SD,0.0
300029810,UPMC Western Psychiatric Hospital,Allegheny,Pittsburgh SD,100.0
222099652,Upper Bucks Christian School,Bucks,Pennridge SD,0.0
217418201,Valley Bell School,Lycoming,Montgomery Area SD,0.0
224151602,Valley Christian School,Chester,Coatesville Area SD,0.0
223469582,Valley Christian School,Montgomery,Lower Moreland Township SD,0.0
300098300,Valley Day School,Bucks,Morrisville Borough SD,100.0
223469562,Valley Forge Baptist Academy,Montgomery,Spring-Ford Area SD,0.0
225239502,Valley Forge Military Academy,Delaware,Radnor Township SD,0.0
321136394,Valley Ridge Academy,Carbon,Lehighton Area SD,89.4
224159182,Valley Road Amish School,Chester,Octorara Area SD,0.0
213368182,Valley Road School,Lancaster,Solanco SD,0.0
213360019,Valley Run School,Lancaster,Octorara Area SD,0.0
207659465,Valley School of Ligonier,Westmoreland,Ligonier Valley SD,0.0
205259754,Valley View Amish School,Crawford,Corry Area SD,0.0
204430006,Valley View Amish School,Mercer,Lakeview SD,0.0
205200006,Valley View Amish School,Crawford,Penncrest SD,0.0
209426700,Valley View Amish School,McKean,Port Allegany SD,0.0
206330006,Valley View Amish School,Jefferson,Punxsutawney Area SD,0.0
211448013,Valley View Christian School,Mifflin,Mifflin County SD,0.0
213368152,Valley View School,Lancaster,Eastern Lancaster County SD,0.0
300468300,Vanguard School,Chester,Tredyffrin-Easttown SD,27.4
323460107,Vantage Academy,Montgomery,Souderton Area SD,42.9
323460114,Vantage Academy,Montgomery,Upper Merion Area SD,78.8
206618004,Venango Catholic High School,Venango,Oil City Area SD,29.6
213360060,Verdant Valley School,Lancaster,Pequea Valley SD,0.0
213368252,Veritas Academy,Lancaster,Conestoga Valley SD,0.0
201268155,Verna Montessori School,Fayette,Connellsville Area SD,25.6
216552253,Victory Baptist Academy,Snyder,Selinsgrove Area SD,0.0
213360050,Victory Baptist School,Lancaster,Conestoga Valley SD,0.0
222099702,Villa Joseph Marie High School,Bucks,Council Rock SD,0.0
224159202,Villa Maria Academy,Chester,Great Valley SD,0.0
224159302,Villa Maria Academy Lwr School,Chester,Great Valley SD,0.0
223469552,Visitation BVM School,Montgomery,Norristown Area SD,0.0
226519752,Visitation School,Philadelphia,Philadelphia City SD,0.0
315220005,Vista School,Dauphin,Derry Township SD,3.8
226513821,Vocatio Career Prep High School,Philadelphia,Philadelphia City SD,100.0
213368272,Wakefield School,Lancaster,Solanco SD,0.0
225239602,Walden School,Delaware,Rose Tree Media SD,0.0
300517255,Waldorf School of Philadelphia,Philadelphia,Philadelphia City SD,36.0
300028690,Waldorf School of Pittsburgh,Allegheny,Pittsburgh SD,11.3
223469602,Waldron Mercy Academy,Montgomery,Lower Merion SD,0.0
211342098,Walker Mennonite School,Juniata,Juniata County SD,0.0
208566206,Walnut Brook Amish School,Somerset,Meyersdale Area SD,0.0
224150201,Walnut Grove Amish School,Chester,Twin Valley SD,0.0
203029635,Walnut Grove Christian School,Allegheny,West Mifflin Area SD,0.0
213366564,Walnut Grove School,Lancaster,Solanco SD,0.0
213360030,Walnut Hill Parochial School,Lancaster,Eastern Lancaster County SD,0.0
228329005,Walnut Hollow Amish School,Indiana,Marion Center Area SD,0.0
213361409,Walnut Lane,Lancaster,Conestoga Valley SD,0.0
212289808,Walnut Lane Amish School,Franklin,Fannett-Metal SD,0.0
217410751,Walnut Street Christian School,Clinton,Jersey Shore Area SD,0.0
205629004,Warren Co Christian School,Warren,Warren County SD,13.6
213360044,Waterloo Amish School,Lancaster,Pequea Valley SD,0.0
300022370,Watson Institute Education Center,Allegheny,Quaker Valley SD,57.1
303028175,Watson Institute Education Center South,Allegheny,South Fayette Township SD,48.4
300029270,Watson Institute Friendship Academy,Allegheny,Pittsburgh SD,83.5
303020014,Watson Institute LEAP Preschool,Allegheny,Fox Chapel Area SD,0.0
302020013,Watson Institute Social Center for Academic Achievement,Allegheny,Fox Chapel Area SD,0.0
213367160,Way of Jesus Academy,Lancaster,Lancaster SD,66.7
213367579,Way of Jesus Academy - Lower School,Lancaster,Lancaster SD,83.0
300239600,Wayne Presbyterian Nursery School,Delaware,Radnor Township SD,0.0
211448203,Waynesburg Amish School,Mifflin,Mifflin County SD,0.0
213363732,Weaverland School,Lancaster,Eastern Lancaster County SD,0.0
213368302,Weavertown Mennonite School,Lancaster,Conestoga Valley SD,0.0
206170002,Weber Road School,Clearfield,DuBois Area SD,0.0
213380001,Welsh Mountain Amish Parochial School,Lancaster,Eastern Lancaster County SD,0.0
217590000,Wesley Academy,Tioga,Northern Tioga SD,0.0
300029330,Wesley High School,Allegheny,Baldwin-Whitehall SD,40.7
300029680,Wesley K-8 School,Allegheny,Upper St. Clair SD,75.7
303022278,Wesley Kindergarten,Allegheny,Gateway SD,100.0
216552703,West Beaver Amish School,Snyder,Midd-West SD,0.0
210180004,West Branch Christian Academy,Clinton,Keystone Central SD,0.0
214069102,West Brandywine School,Chester,Twin Valley SD,0.0
226519902,West Catholic Prep High School,Philadelphia,Philadelphia City SD,0.0
224159372,West Chester Christian School,Chester,West Chester Area SD,0.0
224152502,West Chester Friends School,Chester,West Chester Area SD,0.0
206320002,West Creek Road Amish School,Indiana,Punxsutawney Area SD,0.0
213368292,West Eby Road School,Lancaster,Conestoga Valley SD,0.0
224159382,West Fallowfield Christian School,Chester,Octorara Area SD,6.6
223460016,West Hill School,Montgomery,Lower Merion SD,0.0
223469642,West Mont Christian Academy,Chester,Owen J Roberts SD,10.8
215210882,West Shore Christian Academy,Cumberland,Mechanicsburg Area SD,0.0
213368332,West Stevens School,Lancaster,Cocalico SD,0.0
213368352,West Terre Hill School,Lancaster,Eastern Lancaster County SD,0.0
216497178,West Winds Amish School,Northumberland,Line Mountain SD,0.0
203024075,Western PA Montessori School Inc,Allegheny,Hampton Township SD,9.5
300029830,Western PA School for Blind,Allegheny,Pittsburgh SD,100.0
300029840,Western PA School for Deaf,Allegheny,Woodland Hills SD,68.3
213368322,Westfield Amish Parochial Sch,Lancaster,Pequea Valley SD,0.0
303020089,Westminster Nursery School,Allegheny,Upper St. Clair SD,0.0
207659535,Westmoreland Christian Academy,Westmoreland,Greensburg Salem SD,15.6
210176828,Westover Amish Parochial School,Clearfield,Harmony Area SD,0.0
224159402,Westtown School,Chester,West Chester Area SD,0.0
205200003,Westview Christian School,Crawford,Conneaut SD,0.0
300468130,Wetherill School,Montgomery,Lower Merion SD,0.0
228037804,Whippoorwill Flat School,Armstrong,Armstrong SD,0.0
215509766,Whispering Pines Amish School,Perry,Greenwood SD,0.0
215223547,Whistiling Pines Amish Parochial School,Dauphin,Upper Dauphin Area SD,0.0
206320282,Whistle Hollow Amish School,Indiana,Punxsutawney Area SD,0.0
224150002,White Clay Learning Center,Chester,Kennett Consolidated SD,0.0
217419011,White Deer Valley School,Lycoming,Montgomery Area SD,0.0
211448253,White Hall Amish School,Mifflin,Mifflin County SD,0.0
213360006,White Hall Amish School,Lancaster,Pequea Valley SD,0.0
213368452,White Oak Mennonite School,Lancaster,Eastern Lancaster County SD,0.0
214069152,White Oak Ridge School,Berks,Brandywine Heights Area SD,0.0
213368472,White Oak School,Lancaster,Lampeter-Strasburg SD,0.0
216553703,White Oak School,Snyder,Selinsgrove Area SD,0.0
208079355,White Oak School,Blair,Tyrone Area SD,0.0
213369894,White Rock School,Lancaster,Solanco SD,0.0
216605503,White Springs School,Union,Mifflinburg Area SD,0.0
221393702,Whitehall Christian School,Lehigh,Whitehall-Coplay SD,23.7
300468770,Whitemarsh Montessori Childrens House,Montgomery,Wissahickon SD,7.1
213368502,Wide Hollow Amish School,Lancaster,Eastern Lancaster County SD,0.0
300239950,Widener Child Development Center,Delaware,Chester-Upland SD,0.0
213675837,Wilcox Amish School,Elk,Johnsonburg Area SD,0.0
216496600,Wild Flower Hollow Amish School,Northumberland,Line Mountain SD,0.0
213384763,Wildlife View Amish School,Lebanon,Eastern Lebanon County SD,0.0
300407900,Wilkes Barre Academy,Luzerne,Wilkes-Barre Area SD,25.0
226515412,William Penn Charter School,Philadelphia,Philadelphia City SD,0.0
300159210,Willistown Country Day School,Chester,Great Valley SD,0.0
321132744,Willow Academy,Carbon,Lehighton Area SD,92.6
205205328,Willow Creek Amish School,Crawford,Northwestern SD,0.0
214069182,Willow Creek Mennonite School,Berks,Fleetwood Area SD,0.0
204431462,Willow Creek School,Mercer,Lakeview SD,0.0
206330004,Willow Drive School,Jefferson,Punxsutawney Area SD,0.0
212289143,Willow Hill Parochial School,Franklin,Fannett-Metal SD,0.0
202029805,Winchester Thurston School,Allegheny,Pittsburgh SD,2.2
224159502,Windsor Christian Academy,Chester,Downingtown Area SD,0.0
213360077,Windwheel Hill,Lancaster,Pequea Valley SD,0.0
204437350,Windy Acre Amish School,Mercer,Reynolds SD,0.0
217411371,Windy Acre School,Lycoming,Montgomery Area SD,0.0
211340005,Windy Acres School,Juniata,Juniata County SD,0.0
206612567,Windy Hill Amish School,Venango,Titusville Area SD,0.0
216550006,Windy Hill School,Snyder,Selinsgrove Area SD,0.0
206330008,Windy Hollow Amish School,Jefferson,Punxsutawney Area SD,0.0
210142323,Windy Hollow School,Centre,Penns Valley Area SD,0.0
206615065,Windy Knoll Amish School,Venango,Franklin Area SD,0.0
224159742,Windy Knoll Amish School,Lancaster,Solanco SD,0.0
215220005,Windy Knoll School,Dauphin,Upper Dauphin Area SD,0.0
210181471,Windy Meadow Amish School,Clinton,Keystone Central SD,0.0
210140006,Windy Poplars School,Centre,Penns Valley Area SD,0.0
210179430,Windy Ridge Amish School,Clearfield,Moshannon Valley SD,0.0
206320000,Windy Ridge Amish School,Indiana,Punxsutawney Area SD,0.0
213360393,Windy Top Amish School,Lancaster,Solanco SD,0.0
210180008,Winterside School,Clinton,Keystone Central SD,0.0
213360002,Wolf Rock School,Lancaster,Pequea Valley SD,0.0
213368632,Wonder Club Early Learning Centers,Lancaster,Lancaster SD,86.4
213368652,Wood Corner Amish School,Lancaster,Ephrata Area SD,0.0
213365178,Wood Land Amish Parochial School,Lancaster,Solanco SD,0.0
204438004,Wood Lawn School,Mercer,West Middlesex Area SD,0.0
208059005,Woodbury Mennonite School,Bedford,Northern Bedford County SD,0.0
213368682,Woodcrest Parochial School,Lancaster,Cocalico SD,0.0
211448353,Woodland Amish School,Mifflin,Mifflin County SD,0.0
206200003,Woodland View School,Crawford,Titusville Area SD,0.0
224159602,Woodlynde School,Chester,Tredyffrin-Easttown SD,0.0
300098500,Woods Services,Bucks,Pennsbury SD,61.8
210145253,Woodside Amish School,Centre,Penns Valley Area SD,0.0
215225936,Worship Academy School of the Arts,Dauphin,Harrisburg City SD,96.9
213364151,Wrightsdale Amish School,Lancaster,Solanco SD,0.0
211447136,Wylie Brook Amish School,Mifflin,Mifflin County SD,0.0
300469100,Wyncote Academy,Montgomery,Cheltenham SD,65.5
223464692,Wyndcroft School,Montgomery,Pottstown SD,0.0
218409801,Wyoming Area Catholic School,Luzerne,Wyoming Area SD,12.2
300409250,Wyoming Valley Childrens Association,Luzerne,Wyoming Valley West SD,60.0
300409160,Wyoming Valley Montessori School,Luzerne,Wyoming Valley West SD,0.0
218409961,Wyoming Valley SDA School,Luzerne,Crestwood SD,50.0
313380008,Yellow Breeches Ed Ctr - Annville,Lebanon,Annville-Cleona SD,16.0
315210006,Yellow Breeches Ed Ctr - Boiling Springs,Cumberland,South Middleton SD,43.8
315210008,Yellow Breeches Ed Ctr - Carlisle,Cumberland,South Middleton SD,53.6
315220008,Yellow Breeches Ed Ctr - Harrisburg,Dauphin,Central Dauphin SD,23.2
315210042,Yellow Breeches Ed Ctr - Newville,Cumberland,Big Spring SD,19.1
202029905,Yeshiva Achei Tmimim Schools,Allegheny,Pittsburgh SD,64.2
202029925,Yeshiva Achei Tmimim Schools-Boys,Allegheny,Pittsburgh SD,63.2
