county,AUN,LEA,SCHOOL CODE,SCHOOL,GRADUATE COUNT,COLLEGE BOUND,TOTAL COLLEGE BOUND %,2- OR 4-YEAR COLLEGE OR UNIVERSITY,2- OR 4-YEAR UNIVERSITY %,TOTAL POSTSECONDARY BOUND,TOTAL POSTSECONDARY BOUND %,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL %,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION %
,,Selinsgrove Area SD,,,180,116,64.44%,112,62.22%,117,65.00%,1,0.56%,4,2.22%
Snyder,,,,,311,150,48.23%,146,46.95%,154,49.52%,4,1.29%,4,1.29%
Somerset,108561003,Berlin Brothersvalley SD,6207,Berlin Brothersvalley SHS,42,30,71.43%,25,59.52%,30,71.43%,0,0.00%,5,11.90%
,,Berlin Brothersvalley SD,,,42,30,71.43%,25,59.52%,30,71.43%,0,0.00%,5,11.90%
,108561803,Conemaugh Township Area SD,3978,Conemaugh Twp Area MS/SHS,65,43,66.15%,43,66.15%,46,70.77%,3,4.62%,0,0.00%
,,,9999,Conemaugh Township Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Conemaugh Township Area SD,,,66,43,65.15%,43,65.15%,46,69.70%,3,4.55%,0,0.00%
,108565203,Meyersdale Area SD,3994,Meyersdale Area HS,65,26,40.00%,25,38.46%,28,43.08%,2,3.08%,1,1.54%
,,Meyersdale Area SD,,,65,26,40.00%,25,38.46%,28,43.08%,2,3.08%,1,1.54%
,108565503,North Star SD,3988,North Star HS,76,35,46.05%,32,42.11%,39,51.32%,4,5.26%,3,3.95%
,,North Star SD,,,76,35,46.05%,32,42.11%,39,51.32%,4,5.26%,3,3.95%
,108566303,Rockwood Area SD,6210,Rockwood Area JSHS,69,37,53.62%,37,53.62%,37,53.62%,0,0.00%,0,0.00%
,,Rockwood Area SD,,,69,37,53.62%,37,53.62%,37,53.62%,0,0.00%,0,0.00%
,108567004,Salisbury-Elk Lick SD,4002,Salisbury-Elk Lick JSHS,17,7,41.18%,7,41.18%,7,41.18%,0,0.00%,0,0.00%
,,Salisbury-Elk Lick SD,,,17,7,41.18%,7,41.18%,7,41.18%,0,0.00%,0,0.00%
,108567204,Shade-Central City SD,4006,Shade JSHS,37,13,35.14%,13,35.14%,13,35.14%,0,0.00%,0,0.00%
,,Shade-Central City SD,,,37,13,35.14%,13,35.14%,13,35.14%,0,0.00%,0,0.00%
,108567404,Shanksville-Stonycreek SD,6800,Shanksville-Stonycreek HS,19,14,73.68%,14,73.68%,14,73.68%,0,0.00%,0,0.00%
,,Shanksville-Stonycreek SD,,,19,14,73.68%,14,73.68%,14,73.68%,0,0.00%,0,0.00%
,108567703,Somerset Area SD,8274,Somerset Area Jr-Sr HS,168,91,54.17%,87,51.79%,98,58.33%,7,4.17%,4,2.38%
,,Somerset Area SD,,,168,91,54.17%,87,51.79%,98,58.33%,7,4.17%,4,2.38%
,108568404,Turkeyfoot Valley Area SD,6216,Turkeyfoot Valley Area JSHS,19,8,42.11%,7,36.84%,9,47.37%,1,5.26%,1,5.26%
,,Turkeyfoot Valley Area SD,,,19,8,42.11%,7,36.84%,9,47.37%,1,5.26%,1,5.26%
,108569103,Windber Area SD,4026,Windber Area HS,77,53,68.83%,52,67.53%,55,71.43%,2,2.60%,1,1.30%
,,,9999,Windber Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Windber Area SD,,,78,53,67.95%,52,66.67%,55,70.51%,2,2.56%,1,1.28%
Somerset,,,,,656,357,54.42%,342,52.13%,376,57.32%,19,2.90%,15,2.29%
Sullivan,117576303,Sullivan County SD,4030,Sullivan Co JSHS,39,23,58.97%,23,58.97%,24,61.54%,1,2.56%,0,0.00%
,,Sullivan County SD,,,39,23,58.97%,23,58.97%,24,61.54%,1,2.56%,0,0.00%
Sullivan,,,,,39,23,58.97%,23,58.97%,24,61.54%,1,2.56%,0,0.00%
Susquehanna,119581003,Blue Ridge SD,4034,Blue Ridge HS,63,33,52.38%,33,52.38%,33,52.38%,0,0.00%,0,0.00%
,,Blue Ridge SD,,,63,33,52.38%,33,52.38%,33,52.38%,0,0.00%,0,0.00%
,119582503,Elk Lake SD,6418,Elk Lake JSHS,76,37,48.68%,37,48.68%,39,51.32%,2,2.63%,0,0.00%
,,Elk Lake SD,,,76,37,48.68%,37,48.68%,39,51.32%,2,2.63%,0,0.00%
,119583003,Forest City Regional SD,6419,Forest City Regional HS,52,32,61.54%,32,61.54%,32,61.54%,0,0.00%,0,0.00%
,,Forest City Regional SD,,,52,32,61.54%,32,61.54%,32,61.54%,0,0.00%,0,0.00%
,119584503,Montrose Area SD,4044,Montrose Area JSHS,93,56,60.22%,52,55.91%,57,61.29%,1,1.08%,4,4.30%
,,Montrose Area SD,,,93,56,60.22%,52,55.91%,57,61.29%,1,1.08%,4,4.30%
,119584603,Mountain View SD,4049,Mountain View JSHS,65,35,53.85%,35,53.85%,37,56.92%,2,3.08%,0,0.00%
,,Mountain View SD,,,65,35,53.85%,35,53.85%,37,56.92%,2,3.08%,0,0.00%
,119586503,Susquehanna Community SD,4054,Susquehanna Community JSHS,33,26,78.79%,26,78.79%,27,81.82%,1,3.03%,0,0.00%
,,,9999,Susquehanna Community SD,14,1,7.14%,1,7.14%,1,7.14%,0,0.00%,0,0.00%
,,Susquehanna Community SD,,,47,27,57.45%,27,57.45%,28,59.57%,1,2.13%,0,0.00%
Susquehanna,,,,,396,220,55.56%,216,54.55%,226,57.07%,6,1.52%,4,1.01%
Tioga,117596003,Northern Tioga SD,4058,Cowanesque Valley JSHS,44,21,47.73%,21,47.73%,21,47.73%,0,0.00%,0,0.00%
,,,6373,Williamson SHS,76,36,47.37%,36,47.37%,36,47.37%,0,0.00%,0,0.00%
,,Northern Tioga SD,,,120,57,47.50%,57,47.50%,57,47.50%,0,0.00%,0,0.00%
,117597003,Southern Tioga SD,4064,North Penn-Liberty JSHS,49,23,46.94%,23,46.94%,31,63.27%,8,16.33%,0,0.00%
,,,4068,North Penn-Mansfield JSHS,76,34,44.74%,34,44.74%,34,44.74%,0,0.00%,0,0.00%
,,Southern Tioga SD,,,125,57,45.60%,57,45.60%,65,52.00%,8,6.40%,0,0.00%
,117598503,Wellsboro Area SD,4080,Wellsboro Area HS,97,50,51.55%,50,51.55%,53,54.64%,3,3.09%,0,0.00%
,,Wellsboro Area SD,,,97,50,51.55%,50,51.55%,53,54.64%,3,3.09%,0,0.00%
Tioga,,,,,342,164,47.95%,164,47.95%,175,51.17%,11,3.22%,0,0.00%
Union,116604003,Lewisburg Area SD,4085,Lewisburg HS,153,113,73.86%,113,73.86%,115,75.16%,2,1.31%,0,0.00%
,,,9999,Lewisburg Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Lewisburg Area SD,,,159,113,71.07%,113,71.07%,115,72.33%,2,1.26%,0,0.00%
,116605003,Mifflinburg Area SD,4091,Mifflinburg Area SHS,157,67,42.68%,64,40.76%,69,43.95%,2,1.27%,3,1.91%
,,Mifflinburg Area SD,,,157,67,42.68%,64,40.76%,69,43.95%,2,1.27%,3,1.91%
Union,,,,,316,180,56.96%,177,56.01%,184,58.23%,4,1.27%,3,0.95%
Venango,106611303,Cranberry Area SD,4098,Cranberry Area JSHS,88,48,54.55%,48,54.55%,52,59.09%,4,4.55%,0,0.00%
,,Cranberry Area SD,,,88,48,54.55%,48,54.55%,52,59.09%,4,4.55%,0,0.00%
,106612203,Franklin Area SD,4106,Franklin Area JSHS,125,63,50.40%,47,37.60%,67,53.60%,4,3.20%,16,12.80%
,,Franklin Area SD,,,125,63,50.40%,47,37.60%,67,53.60%,4,3.20%,16,12.80%
,106616203,Oil City Area SD,4931,Oil City SHS,125,53,42.40%,53,42.40%,55,44.00%,2,1.60%,0,0.00%
,,,9999,Oil City Area SD,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Oil City Area SD,,,133,53,39.85%,53,39.85%,55,41.35%,2,1.50%,0,0.00%
,106617203,Titusville Area SD,1668,Titusville SHS,117,52,44.44%,49,41.88%,68,58.12%,16,13.68%,3,2.56%
,,Titusville Area SD,,,117,52,44.44%,49,41.88%,68,58.12%,16,13.68%,3,2.56%
,106618603,Valley Grove SD,4126,Rocky Grove JSHS,56,30,53.57%,22,39.29%,32,57.14%,2,3.57%,8,14.29%
,,Valley Grove SD,,,56,30,53.57%,22,39.29%,32,57.14%,2,3.57%,8,14.29%
Venango,,,,,519,246,47.40%,219,42.20%,274,52.79%,28,5.39%,27,5.20%
Warren,105620001,Tidioute Community CS,7833,Tidioute Community CS,21,10,47.62%,10,47.62%,13,61.90%,3,14.29%,0,0.00%
,,Tidioute Community CS,,,21,10,47.62%,10,47.62%,13,61.90%,3,14.29%,0,0.00%
,105628302,Warren County SD,4135,Youngsville MS/HS,50,18,36.00%,17,34.00%,21,42.00%,3,6.00%,1,2.00%
,,,4143,Eisenhower M/HS,66,41,62.12%,41,62.12%,45,68.18%,4,6.06%,0,0.00%
,,,4146,Sheffield M/HS,29,14,48.28%,14,48.28%,16,55.17%,2,6.90%,0,0.00%
,,,4149,Warren Area HS,147,85,57.82%,80,54.42%,95,64.63%,10,6.80%,5,3.40%
,,Warren County SD,,,292,158,54.11%,152,52.05%,177,60.62%,19,6.51%,6,2.05%
Warren,,,,,313,168,53.67%,162,51.76%,190,60.70%,22,7.03%,6,1.92%
Washington,101630504,Avella Area SD,4165,Avella Area JSHS,36,13,36.11%,13,36.11%,19,52.78%,6,16.67%,0,0.00%
,,Avella Area SD,,,36,13,36.11%,13,36.11%,19,52.78%,6,16.67%,0,0.00%
,101630903,Bentworth SD,4188,Bentworth SHS,81,41,50.62%,37,45.68%,41,50.62%,0,0.00%,4,4.94%
,,,9999,Bentworth SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Bentworth SD,,,82,41,50.00%,37,45.12%,41,50.00%,0,0.00%,4,4.88%
,101631003,Bethlehem-Center SD,4181,Bethlehem-Center SHS,81,29,35.80%,29,35.80%,41,50.62%,12,14.81%,0,0.00%
,,Bethlehem-Center SD,,,81,29,35.80%,29,35.80%,41,50.62%,12,14.81%,0,0.00%
,101631203,Burgettstown Area SD,4195,Burgettstown MS/HS,63,45,71.43%,43,68.25%,45,71.43%,0,0.00%,2,3.17%
,,Burgettstown Area SD,,,63,45,71.43%,43,68.25%,45,71.43%,0,0.00%,2,3.17%
,101631503,California Area SD,4203,California Area SHS,71,42,59.15%,42,59.15%,44,61.97%,2,2.82%,0,0.00%
,,California Area SD,,,71,42,59.15%,42,59.15%,44,61.97%,2,2.82%,0,0.00%
,101631703,Canon-McMillan SD,4217,Canon-McMillan SHS,379,273,72.03%,263,69.39%,281,74.14%,8,2.11%,10,2.64%
,,,9999,Canon-McMillan SD,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Canon-McMillan SD,,,390,273,70.00%,263,67.44%,281,72.05%,8,2.05%,10,2.56%
,101631803,Charleroi SD,4715,Charleroi Area HS,103,59,57.28%,54,52.43%,60,58.25%,1,0.97%,5,4.85%
,,,9999,Charleroi SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Charleroi SD,,,104,59,56.73%,54,51.92%,60,57.69%,1,0.96%,5,4.81%
,101631903,Chartiers-Houston SD,4235,Chartiers-Houston JSHS,74,43,58.11%,37,50.00%,46,62.16%,3,4.05%,6,8.11%
,,Chartiers-Houston SD,,,74,43,58.11%,37,50.00%,46,62.16%,3,4.05%,6,8.11%
,101632403,Fort Cherry SD,4242,Fort Cherry JSHS,63,34,53.97%,33,52.38%,38,60.32%,4,6.35%,1,1.59%
,,,9999,Fort Cherry SD,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
,,Fort Cherry SD,,,65,35,53.85%,34,52.31%,39,60.00%,4,6.15%,1,1.54%
,101633903,McGuffey SD,4249,McGuffey HS,123,68,55.28%,56,45.53%,69,56.10%,1,0.81%,12,9.76%
,,,9999,McGuffey SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,McGuffey SD,,,127,68,53.54%,56,44.09%,69,54.33%,1,0.79%,12,9.45%
,101636503,Peters Township SD,5083,Peters Twp HS,290,257,88.62%,257,88.62%,263,90.69%,6,2.07%,0,0.00%
,,,9999,Peters Township SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Peters Township SD,,,293,257,87.71%,257,87.71%,263,89.76%,6,2.05%,0,0.00%
,101637002,Ringgold SD,7019,Ringgold SHS,191,114,59.69%,112,58.64%,117,61.26%,3,1.57%,2,1.05%
,,,9999,Ringgold SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Ringgold SD,,,198,114,57.58%,112,56.57%,117,59.09%,3,1.52%,2,1.01%
,101638003,Trinity Area SD,6012,Trinity SHS,246,161,65.45%,156,63.41%,167,67.89%,6,2.44%,5,2.03%
,,,9999,Trinity Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Trinity Area SD,,,247,161,65.18%,156,63.16%,167,67.61%,6,2.43%,5,2.02%
,101638803,Washington SD,4286,Washington HS,106,39,36.79%,34,32.08%,39,36.79%,0,0.00%,5,4.72%
,,Washington SD,,,106,39,36.79%,34,32.08%,39,36.79%,0,0.00%,5,4.72%
Washington,,,,,"1,937","1,219",62.93%,"1,167",60.25%,"1,271",65.62%,52,2.68%,52,2.68%
Wayne,119648703,Wayne Highlands SD,4295,Honesdale HS,158,99,62.66%,99,62.66%,105,66.46%,6,3.80%,0,0.00%
,,,9999,Wayne Highlands SD,10,3,30.00%,3,30.00%,3,30.00%,0,0.00%,0,0.00%
,,Wayne Highlands SD,,,168,102,60.71%,102,60.71%,108,64.29%,6,3.57%,0,0.00%
,119648903,Western Wayne SD,6704,Western Wayne HS,120,79,65.83%,79,65.83%,81,67.50%,2,1.67%,0,0.00%
,,,9999,Western Wayne SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Western Wayne SD,,,124,79,63.71%,79,63.71%,81,65.32%,2,1.61%,0,0.00%
Wayne,,,,,292,181,61.99%,181,61.99%,189,64.73%,8,2.74%,0,0.00%
Westmoreland,107650603,Belle Vernon Area SD,4930,Belle Vernon Area HS,154,90,58.44%,84,54.55%,92,59.74%,2,1.30%,6,3.90%
,,,9999,Belle Vernon Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Belle Vernon Area SD,,,155,90,58.06%,84,54.19%,92,59.35%,2,1.29%,6,3.87%
,107650703,Burrell SD,4340,Burrell HS,136,111,81.62%,105,77.21%,113,83.09%,2,1.47%,6,4.41%
,,,9999,Burrell SD,2,0,0.00%,0,0.00%,1,50.00%,1,50.00%,0,0.00%
,,Burrell SD,,,138,111,80.43%,105,76.09%,114,82.61%,3,2.17%,6,4.35%
,107651603,Derry Area SD,4352,Derry Area SHS,136,36,26.47%,33,24.26%,37,27.21%,1,0.74%,3,2.21%
,,,9999,Derry Area SD,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Derry Area SD,,,147,36,24.49%,33,22.45%,37,25.17%,1,0.68%,3,2.04%
,107652603,Franklin Regional SD,4360,Franklin Regional SHS,295,235,79.66%,230,77.97%,237,80.34%,2,0.68%,5,1.69%
,,Franklin Regional SD,,,295,235,79.66%,230,77.97%,237,80.34%,2,0.68%,5,1.69%
,107653040,Dr Robert Ketterer CS Inc,7550,Dr Robert Ketterer CS Inc,20,7,35.00%,7,35.00%,8,40.00%,1,5.00%,0,0.00%
,,Dr Robert Ketterer CS Inc,,,20,7,35.00%,7,35.00%,8,40.00%,1,5.00%,0,0.00%
,107653102,Greater Latrobe SD,4845,Greater Latrobe SHS,277,193,69.68%,187,67.51%,200,72.20%,7,2.53%,6,2.17%
,,,9999,Greater Latrobe SD,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Greater Latrobe SD,,,288,193,67.01%,187,64.93%,200,69.44%,7,2.43%,6,2.08%
,107653203,Greensburg Salem SD,4373,Greensburg-Salem HS,167,116,69.46%,108,64.67%,117,70.06%,1,0.60%,8,4.79%
,,Greensburg Salem SD,,,167,116,69.46%,108,64.67%,117,70.06%,1,0.60%,8,4.79%
,107653802,Hempfield Area SD,4404,Hempfield Area SHS,404,290,71.78%,289,71.53%,299,74.01%,9,2.23%,1,0.25%
,,,9999,Hempfield Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Hempfield Area SD,,,407,290,71.25%,289,71.01%,299,73.46%,9,2.21%,1,0.25%
,107654103,Jeannette City SD,8421,Jeannette HS,66,37,56.06%,34,51.52%,38,57.58%,1,1.52%,3,4.55%
,,Jeannette City SD,,,66,37,56.06%,34,51.52%,38,57.58%,1,1.52%,3,4.55%
,107654403,Kiski Area SD,4431,Kiski Area HS,289,161,55.71%,152,52.60%,168,58.13%,7,2.42%,9,3.11%
,,Kiski Area SD,,,289,161,55.71%,152,52.60%,168,58.13%,7,2.42%,9,3.11%
,107654903,Ligonier Valley SD,4442,Ligonier Valley HS,90,53,58.89%,49,54.44%,59,65.56%,6,6.67%,4,4.44%
,,,9999,Ligonier Valley SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Ligonier Valley SD,,,92,53,57.61%,49,53.26%,59,64.13%,6,6.52%,4,4.35%
,107655803,Monessen City SD,6181,Monessen SHS,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Monessen City SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Monessen City SD,,,50,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107655903,Mount Pleasant Area SD,4458,Mount Pleasant Area HS,128,71,55.47%,71,55.47%,75,58.59%,4,3.13%,0,0.00%
,,,9999,Mount Pleasant Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mount Pleasant Area SD,,,130,71,54.62%,71,54.62%,75,57.69%,4,3.08%,0,0.00%
,107656303,New Kensington-Arnold SD,8323,Valley JSHS,114,51,44.74%,51,44.74%,54,47.37%,3,2.63%,0,0.00%
,,New Kensington-Arnold SD,,,114,51,44.74%,51,44.74%,54,47.37%,3,2.63%,0,0.00%
,107656502,Norwin SD,4717,Norwin SHS,343,274,79.88%,271,79.01%,278,81.05%,4,1.17%,3,0.87%
,,,9999,Norwin SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Norwin SD,,,348,274,78.74%,271,77.87%,278,79.89%,4,1.15%,3,0.86%
,107657103,Penn-Trafford SD,6648,Penn Trafford HS,316,243,76.90%,241,76.27%,251,79.43%,8,2.53%,2,0.63%
,,,9999,Penn-Trafford SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Penn-Trafford SD,,,319,243,76.18%,241,75.55%,251,78.68%,8,2.51%,2,0.63%
,107657503,Southmoreland SD,6191,Southmoreland SHS,129,66,51.16%,66,51.16%,67,51.94%,1,0.78%,0,0.00%
,,,9999,Southmoreland SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Southmoreland SD,,,132,66,50.00%,66,50.00%,67,50.76%,1,0.76%,0,0.00%
,107658903,Yough SD,4735,Yough SHS,141,93,65.96%,92,65.25%,105,74.47%,12,8.51%,1,0.71%
,,,9999,Yough SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Yough SD,,,143,93,65.03%,92,64.34%,105,73.43%,12,8.39%,1,0.70%
Westmoreland,,,,,"3,300","2,127",64.45%,"2,070",62.73%,"2,199",66.64%,72,2.18%,57,1.73%
Wyoming,118667503,Tunkhannock Area SD,5271,Tunkhannock HS,200,108,54.00%,108,54.00%,110,55.00%,2,1.00%,0,0.00%
,,,9999,Tunkhannock Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Tunkhannock Area SD,,,203,108,53.20%,108,53.20%,110,54.19%,2,0.99%,0,0.00%
,119665003,Lackawanna Trail SD,4528,Lackawanna Trail JSHS,70,44,62.86%,44,62.86%,44,62.86%,0,0.00%,0,0.00%
,,Lackawanna Trail SD,,,70,44,62.86%,44,62.86%,44,62.86%,0,0.00%,0,0.00%
Wyoming,,,,,273,152,55.68%,152,55.68%,154,56.41%,2,0.73%,0,0.00%
York,112671303,Central York SD,4545,Central York HS,424,299,70.52%,286,67.45%,309,72.88%,10,2.36%,13,3.07%
,,,9999,Central York SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Central York SD,,,430,299,69.53%,286,66.51%,309,71.86%,10,2.33%,13,3.02%
,112671603,Dallastown Area SD,4553,Dallastown Area SHS,488,336,68.85%,336,68.85%,365,74.80%,29,5.94%,0,0.00%
,,,9999,Dallastown Area SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Dallastown Area SD,,,495,336,67.88%,336,67.88%,365,73.74%,29,5.86%,0,0.00%
,112671803,Dover Area SD,4558,Dover Area HS,220,114,51.82%,113,51.36%,118,53.64%,4,1.82%,1,0.45%
,,,9999,Dover Area SD,8,1,12.50%,1,12.50%,2,25.00%,1,12.50%,0,0.00%
,,Dover Area SD,,,228,115,50.44%,114,50.00%,120,52.63%,5,2.19%,1,0.44%
,112672203,Eastern York SD,4564,Eastern York HS,127,70,55.12%,70,55.12%,87,68.50%,17,13.39%,0,0.00%
,,,9999,Eastern York SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Eastern York SD,,,129,70,54.26%,70,54.26%,87,67.44%,17,13.18%,0,0.00%
,112672803,Hanover Public SD,4571,Hanover SHS,134,70,52.24%,70,52.24%,76,56.72%,6,4.48%,0,0.00%
,,,9999,Hanover Public SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Hanover Public SD,,,135,70,51.85%,70,51.85%,76,56.30%,6,4.44%,0,0.00%
,112673300,Crispus Attucks CS,7624,Crispus Attucks CS,46,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Crispus Attucks CS,,,46,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112674403,Northeastern York SD,4577,Northeastern SHS,255,155,60.78%,147,57.65%,159,62.35%,4,1.57%,8,3.14%
,,Northeastern York SD,,,255,155,60.78%,147,57.65%,159,62.35%,4,1.57%,8,3.14%
,112675503,Red Lion Area SD,4598,Red Lion Area SHS,300,150,50.00%,144,48.00%,173,57.67%,23,7.67%,6,2.00%
,,,9999,Red Lion Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Red Lion Area SD,,,302,150,49.67%,144,47.68%,173,57.28%,23,7.62%,6,1.99%
,112676203,South Eastern SD,4602,Kennard-Dale HS,160,96,60.00%,87,54.38%,102,63.75%,6,3.75%,9,5.63%
,,,9999,South Eastern SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,South Eastern SD,,,161,96,59.63%,87,54.04%,102,63.35%,6,3.73%,9,5.59%
,112676403,South Western SD,4608,South Western SHS,309,189,61.17%,184,59.55%,193,62.46%,4,1.29%,5,1.62%
,,,9999,South Western SD,60,6,10.00%,6,10.00%,7,11.67%,1,1.67%,0,0.00%
,,South Western SD,,,369,195,52.85%,190,51.49%,200,54.20%,5,1.36%,5,1.36%
,112676503,Southern York County SD,4614,Susquehannock HS,208,156,75.00%,148,71.15%,156,75.00%,0,0.00%,8,3.85%
,,,9999,Southern York County SD,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Southern York County SD,,,218,156,71.56%,148,67.89%,156,71.56%,0,0.00%,8,3.67%
,112676703,Spring Grove Area SD,4623,Spring Grove Area HS,259,155,59.85%,149,57.53%,159,61.39%,4,1.54%,6,2.32%
,,,9999,Spring Grove Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Spring Grove Area SD,,,263,155,58.94%,149,56.65%,159,60.46%,4,1.52%,6,2.28%
,112678503,West York Area SD,6705,West York Area HS,229,130,56.77%,123,53.71%,136,59.39%,6,2.62%,7,3.06%
,,,9999,West York Area SD,10,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,West York Area SD,,,239,130,54.39%,123,51.46%,136,56.90%,6,2.51%,7,2.93%
,112679002,York City SD,4647,William Penn SHS,266,129,48.50%,127,47.74%,148,55.64%,19,7.14%,2,0.75%
,,,9999,York City SD,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,York City SD,,,274,129,47.08%,127,46.35%,148,54.01%,19,6.93%,2,0.73%
,112679107,York Co School of Technology,5168,York Co School of Technology,372,124,33.33%,110,29.57%,125,33.60%,1,0.27%,14,3.76%
,,York Co School of Technology,,,372,124,33.33%,110,29.57%,125,33.60%,1,0.27%,14,3.76%
,112679403,York Suburban SD,4658,York Suburban SHS,189,131,69.31%,122,64.55%,131,69.31%,0,0.00%,9,4.76%
,,,9999,York Suburban SD,40,11,27.50%,11,27.50%,11,27.50%,0,0.00%,0,0.00%
,,York Suburban SD,,,229,142,62.01%,133,58.08%,142,62.01%,0,0.00%,9,3.93%
,115219002,West Shore SD,1732,Cedar Cliff HS,312,190,60.90%,190,60.90%,193,61.86%,3,0.96%,0,0.00%
,,,4704,Red Land SHS,262,162,61.83%,162,61.83%,162,61.83%,0,0.00%,0,0.00%
,,,9999,West Shore SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,West Shore SD,,,577,352,61.01%,352,61.01%,355,61.53%,3,0.52%,0,0.00%
,115674603,Northern York County SD,6345,Northern HS,255,178,69.80%,169,66.27%,188,73.73%,10,3.92%,9,3.53%
,,Northern York County SD,,,255,178,69.80%,169,66.27%,188,73.73%,10,3.92%,9,3.53%
,189670676,York Academy Regional CS,8131,York Academy Regional CS,19,19,100.00%,18,94.74%,19,100.00%,0,0.00%,1,5.26%
,,York Academy Regional CS,,,19,19,100.00%,18,94.74%,19,100.00%,0,0.00%,1,5.26%
York,,,,,"4,996","2,871",57.47%,"2,773",55.50%,"3,019",60.43%,148,2.96%,98,1.96%
Overall,,,,,"125,658","76,470",60.86%,"74,152",59.01%,"79,496",63.26%,"3,026",2.41%,"2,318",1.84%
,,,,,,,,,,,,,,,
