county,AUN,LEA,LEA Type,School Number,School,Total Graduates,Total College-Bound,Total College-Bound %,2- or 4-Year College or University,2- or 4-Year College or University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree-Granting Institution,Specialized Associate Degree-Granting Institution %
Schuylkill,129547203,Shenandoah Valley SD,SD,9999,Shenandoah Valley SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Schuylkill,129547303,Schuylkill Haven Area SD,SD,5264,Schuylkill Haven SHS,99,71,71.72,69,69.70,76,76.77,5,5.05,2,2.02
Schuylkill,129547303,Schuylkill Haven Area SD,SD,9999,Schuylkill Haven Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Schuylkill,129547603,Tamaqua Area SD,SD,5070,Tamaqua Area SHS,147,121,82.31,119,80.95,127,86.39,6,4.08,2,1.36
Schuylkill,129547803,Tri-Valley SD,SD,3957,Tri-Valley JSHS,65,44,67.69,44,67.69,52,80.00,8,12.31,0,0.00
Schuylkill,129548803,Williams Valley SD,SD,3914,Williams Valley JSHS,64,40,62.50,35,54.69,43,67.19,3,4.69,5,7.81
Schuylkill,129548803,Williams Valley SD,SD,9999,Williams Valley SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Snyder,116555003,Midd-West SD,SD,3962,Midd-West HS,146,66,45.21,66,45.21,66,45.21,0,0.00,0,0.00
Snyder,116555003,Midd-West SD,SD,9999,Midd-West SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Snyder,116557103,Selinsgrove Area SD,SD,3969,Selinsgrove Area HS,184,126,68.48,125,67.93,126,68.48,0,0.00,1,0.54
Snyder,116557103,Selinsgrove Area SD,SD,9999,Selinsgrove Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Somerset,108561003,Berlin Brothersvalley SD,SD,6207,Berlin Brothersvalley SHS,76,52,68.42,52,68.42,52,68.42,0,0.00,0,0.00
Somerset,108561803,Conemaugh Township Area SD,SD,3978,Conemaugh Twp Area MS/SHS,83,64,77.11,63,75.90,65,78.31,1,1.20,1,1.20
Somerset,108565203,Meyersdale Area SD,SD,3994,Meyersdale Area HS,79,46,58.23,45,56.96,48,60.76,2,2.53,1,1.27
Somerset,108565503,North Star SD,SD,3988,North Star HS,121,84,69.42,65,53.72,92,76.03,8,6.61,19,15.70
Somerset,108566303,Rockwood Area SD,SD,6210,Rockwood Area JSHS,45,23,51.11,19,42.22,23,51.11,0,0.00,4,8.89
Somerset,108567004,Salisbury-Elk Lick SD,SD,4002,Salisbury-Elk Lick JSHS,26,14,53.85,13,50.00,16,61.54,2,7.69,1,3.85
Somerset,108567004,Salisbury-Elk Lick SD,SD,9999,Salisbury-Elk Lick SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Somerset,108567204,Shade-Central City SD,SD,4006,Shade JSHS,38,25,65.79,18,47.37,28,73.68,3,7.89,7,18.42
Somerset,108567404,Shanksville-Stonycreek SD,SD,6800,Shanksville-Stonycreek HS,25,15,60.00,15,60.00,15,60.00,0,0.00,0,0.00
Somerset,108567703,Somerset Area SD,SD,8274,Somerset Area Jr-Sr HS,187,115,61.50,108,57.75,121,64.71,6,3.21,7,3.74
Somerset,108567703,Somerset Area SD,SD,9999,Somerset Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Somerset,108568404,Turkeyfoot Valley Area SD,SD,6216,Turkeyfoot Valley Area JSHS,32,20,62.50,19,59.38,21,65.62,1,3.12,1,3.12
Somerset,108568404,Turkeyfoot Valley Area SD,SD,9999,Turkeyfoot Valley Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Somerset,108569103,Windber Area SD,SD,4026,Windber Area HS,88,55,62.50,47,53.41,58,65.91,3,3.41,8,9.09
Sullivan,117576303,Sullivan County SD,SD,4030,Sullivan Co JSHS,51,21,41.18,20,39.22,22,43.14,1,1.96,1,1.96
Susquehanna,119581003,Blue Ridge SD,SD,4034,Blue Ridge HS,72,50,69.44,50,69.44,50,69.44,0,0.00,0,0.00
Susquehanna,119582503,Elk Lake SD,SD,6418,Elk Lake JSHS,93,48,51.61,48,51.61,52,55.91,4,4.30,0,0.00
Susquehanna,119583003,Forest City Regional SD,SD,6419,Forest City Regional HS,64,43,67.19,38,59.38,44,68.75,1,1.56,5,7.81
Susquehanna,119583003,Forest City Regional SD,SD,9999,Forest City Regional SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Susquehanna,119584503,Montrose Area SD,SD,4044,Montrose Area JSHS,124,73,58.87,68,54.84,73,58.87,0,0.00,5,4.03
Susquehanna,119584603,Mountain View SD,SD,4049,Mountain View JSHS,76,51,67.11,51,67.11,53,69.74,2,2.63,0,0.00
Susquehanna,119584603,Mountain View SD,SD,9999,Mountain View SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Susquehanna,119586503,Susquehanna Community SD,SD,4054,Susquehanna Community JSHS,56,28,50.00,28,50.00,31,55.36,3,5.36,0,0.00
Tioga,117596003,Northern Tioga SD,SD,4058,Cowanesque Valley JSHS,70,47,67.14,46,65.71,51,72.86,4,5.71,1,1.43
Tioga,117596003,Northern Tioga SD,SD,6373,Williamson SHS,97,63,64.95,58,59.79,71,73.20,8,8.25,5,5.15
Tioga,117597003,Southern Tioga SD,SD,4064,North Penn-Liberty JSHS,37,17,45.95,17,45.95,19,51.35,2,5.41,0,0.00
Tioga,117597003,Southern Tioga SD,SD,4068,North Penn-Mansfield JSHS,66,40,60.61,35,53.03,42,63.64,2,3.03,5,7.58
Tioga,117597003,Southern Tioga SD,SD,4071,North Penn JSHS,43,20,46.51,20,46.51,21,48.84,1,2.33,0,0.00
Tioga,117598503,Wellsboro Area SD,SD,4080,Wellsboro Area HS,99,66,66.67,66,66.67,66,66.67,0,0.00,0,0.00
Union,116604003,Lewisburg Area SD,SD,4085,Lewisburg HS,115,92,80.00,92,80.00,92,80.00,0,0.00,0,0.00
Union,116605003,Mifflinburg Area SD,SD,4091,Mifflinburg Area SHS,162,100,61.73,100,61.73,107,66.05,7,4.32,0,0.00
Union,116605003,Mifflinburg Area SD,SD,9999,Mifflinburg Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Venango,106611303,Cranberry Area SD,SD,4098,Cranberry Area JSHS,81,56,69.14,47,58.02,56,69.14,0,0.00,9,11.11
Venango,106611303,Cranberry Area SD,SD,9999,Cranberry Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Venango,106612203,Franklin Area SD,SD,4106,Franklin Area HS,148,84,56.76,81,54.73,97,65.54,13,8.78,3,2.03
Venango,106616203,Oil City Area SD,SD,4931,Oil City SHS,153,79,51.63,69,45.10,84,54.90,5,3.27,10,6.54
Venango,106616203,Oil City Area SD,SD,9999,Oil City Area SD,13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Venango,106617203,Titusville Area SD,SD,1668,Titusville SHS,120,75,62.50,65,54.17,80,66.67,5,4.17,10,8.33
Venango,106617203,Titusville Area SD,SD,9999,Titusville Area SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Venango,106618603,Valley Grove SD,SD,4126,Rocky Grove JSHS,64,31,48.44,29,45.31,34,53.12,3,4.69,2,3.12
Venango,106618603,Valley Grove SD,SD,9999,Valley Grove SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Warren,105620001,Tidioute Community CS,CS,7833,Tidioute Community CS,17,7,41.18,7,41.18,11,64.71,4,23.53,0,0.00
Warren,105628302,Warren County SD,SD,4135,Youngsville HS,63,31,49.21,29,46.03,31,49.21,0,0.00,2,3.17
Warren,105628302,Warren County SD,SD,4143,Eisenhower M/HS,77,54,70.13,48,62.34,56,72.73,2,2.60,6,7.79
Warren,105628302,Warren County SD,SD,4146,Sheffield M/HS,42,23,54.76,23,54.76,23,54.76,0,0.00,0,0.00
Warren,105628302,Warren County SD,SD,4149,Warren Area HS,161,110,68.32,103,63.98,116,72.05,6,3.73,7,4.35
Washington,101630504,Avella Area SD,SD,4165,Avella Area JSHS,63,40,63.49,40,63.49,46,73.02,6,9.52,0,0.00
Washington,101630504,Avella Area SD,SD,9999,Avella Area SD,2,0,0.00,0,0.00,1,50.00,1,50.00,0,0.00
Washington,101630903,Bentworth SD,SD,4188,Bentworth SHS,79,61,77.22,49,62.03,62,78.48,1,1.27,12,15.19
Washington,101631003,Bethlehem-Center SD,SD,4181,Bethlehem-Center SHS,96,63,65.62,58,60.42,71,73.96,8,8.33,5,5.21
Washington,101631203,Burgettstown Area SD,SD,4195,Burgettstown MS/HS,83,50,60.24,46,55.42,54,65.06,4,4.82,4,4.82
Washington,101631203,Burgettstown Area SD,SD,9999,Burgettstown Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101631503,California Area SD,SD,4203,California Area SHS,70,38,54.29,32,45.71,38,54.29,0,0.00,6,8.57
Washington,101631503,California Area SD,SD,9999,California Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101631703,Canon-McMillan SD,SD,4217,Canon-McMillan SHS,344,278,80.81,244,70.93,281,81.69,3,0.87,34,9.88
Washington,101631703,Canon-McMillan SD,SD,9999,Canon-McMillan SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101631803,Charleroi SD,SD,4715,Charleroi Area HS,118,80,67.80,77,65.25,81,68.64,1,0.85,3,2.54
Washington,101631803,Charleroi SD,SD,9999,Charleroi SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101631903,Chartiers-Houston SD,SD,4235,Chartiers-Houston JSHS,71,54,76.06,52,73.24,54,76.06,0,0.00,2,2.82
Washington,101632403,Fort Cherry SD,SD,4242,Fort Cherry JSHS,96,68,70.83,62,64.58,69,71.88,1,1.04,6,6.25
Washington,101633903,McGuffey SD,SD,4249,McGuffey HS,148,96,64.86,96,64.86,96,64.86,0,0.00,0,0.00
Washington,101633903,McGuffey SD,SD,9999,McGuffey SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101636503,Peters Township SD,SD,5083,Peters Twp HS,358,334,93.30,332,92.74,338,94.41,4,1.12,2,0.56
Washington,101636503,Peters Township SD,SD,9999,Peters Township SD,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101637002,Ringgold SD,SD,7019,Ringgold SHS,228,152,66.67,144,63.16,158,69.30,6,2.63,8,3.51
Washington,101637002,Ringgold SD,SD,9999,Ringgold SD,11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Washington,101638003,Trinity Area SD,SD,6012,Trinity SHS,261,189,72.41,179,68.58,194,74.33,5,1.92,10,3.83
Washington,101638003,Trinity Area SD,SD,9999,Trinity Area SD,4,3,75.00,3,75.00,3,75.00,0,0.00,0,0.00
Washington,101638803,Washington SD,SD,4286,Washington HS,91,53,58.24,48,52.75,55,60.44,2,2.20,5,5.49
Wayne,119648703,Wayne Highlands SD,SD,4295,Honesdale HS,210,137,65.24,135,64.29,154,73.33,17,8.10,2,0.95
Wayne,119648703,Wayne Highlands SD,SD,9999,Wayne Highlands SD,8,1,12.50,1,12.50,1,12.50,0,0.00,0,0.00
Wayne,119648903,Western Wayne SD,SD,6704,Western Wayne HS,149,102,68.46,87,58.39,106,71.14,4,2.68,15,10.07
Westmoreland,107650603,Belle Vernon Area SD,SD,4930,Belle Vernon Area HS,201,163,81.09,153,76.12,168,83.58,5,2.49,10,4.98
Westmoreland,107650603,Belle Vernon Area SD,SD,9999,Belle Vernon Area SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107650703,Burrell SD,SD,4340,Burrell HS,142,122,85.92,121,85.21,129,90.85,7,4.93,1,0.70
Westmoreland,107650703,Burrell SD,SD,9999,Burrell SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107651603,Derry Area SD,SD,4352,Derry Area SHS,186,141,75.81,129,69.35,141,75.81,0,0.00,12,6.45
Westmoreland,107651603,Derry Area SD,SD,9999,Derry Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107652603,Franklin Regional SD,SD,4360,Franklin Regional SHS,306,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107653040,Dr Robert Ketterer CS Inc.,CS,7550,Dr Robert Ketterer CS Inc.,32,11,34.38,11,34.38,11,34.38,0,0.00,0,0.00
Westmoreland,107653102,Greater Latrobe SD,SD,4845,Greater Latrobe SHS,313,240,76.68,238,76.04,248,79.23,8,2.56,2,0.64
Westmoreland,107653102,Greater Latrobe SD,SD,9999,Greater Latrobe SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107653203,Greensburg Salem SD,SD,4373,Greensburg-Salem HS,224,182,81.25,172,76.79,186,83.04,4,1.79,10,4.46
Westmoreland,107653802,Hempfield Area SD,SD,4404,Hempfield Area SHS,469,388,82.73,383,81.66,394,84.01,6,1.28,5,1.07
Westmoreland,107653802,Hempfield Area SD,SD,9999,Hempfield Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107654103,Jeannette City SD,SD,4412,Jeannette SHS,75,55,73.33,50,66.67,57,76.00,2,2.67,5,6.67
Westmoreland,107654103,Jeannette City SD,SD,9999,Jeannette City SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107654403,Kiski Area SD,SD,4431,Kiski Area HS,293,239,81.57,205,69.97,242,82.59,3,1.02,34,11.60
Westmoreland,107654403,Kiski Area SD,SD,9999,Kiski Area SD,3,1,33.33,0,0.00,1,33.33,0,0.00,1,33.33
Westmoreland,107654903,Ligonier Valley SD,SD,4442,Ligonier Valley HS,136,102,75.00,94,69.12,108,79.41,6,4.41,8,5.88
Westmoreland,107655803,Monessen City SD,SD,6181,Monessen SHS,55,32,58.18,32,58.18,40,72.73,8,14.55,0,0.00
Westmoreland,107655803,Monessen City SD,SD,9999,Monessen City SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107655903,Mount Pleasant Area SD,SD,4458,Mount Pleasant Area HS,165,131,79.39,126,76.36,139,84.24,8,4.85,5,3.03
Westmoreland,107656303,New Kensington-Arnold SD,SD,4469,Valley SHS,108,88,81.48,79,73.15,91,84.26,3,2.78,9,8.33
Westmoreland,107656303,New Kensington-Arnold SD,SD,9999,New Kensington-Arnold SD,9,6,66.67,5,55.56,6,66.67,0,0.00,1,11.11
Westmoreland,107656502,Norwin SD,SD,4717,Norwin SHS,408,317,77.70,312,76.47,324,79.41,7,1.72,5,1.23
Westmoreland,107656502,Norwin SD,SD,9999,Norwin SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107657103,Penn-Trafford SD,SD,6648,Penn Trafford HS,328,277,84.45,273,83.23,283,86.28,6,1.83,4,1.22
Westmoreland,107657503,Southmoreland SD,SD,6191,Southmoreland SHS,152,109,71.71,109,71.71,118,77.63,9,5.92,0,0.00
Westmoreland,107657503,Southmoreland SD,SD,9999,Southmoreland SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Westmoreland,107658903,Yough SD,SD,4735,Yough SHS,192,140,72.92,124,64.58,140,72.92,0,0.00,16,8.33
Westmoreland,107658903,Yough SD,SD,9999,Yough SD,2,0,0.00,0,0.00,1,50.00,1,50.00,0,0.00
Wyoming,118667503,Tunkhannock Area SD,SD,5271,Tunkhannock HS,194,130,67.01,119,61.34,135,69.59,5,2.58,11,5.67
Wyoming,119665003,Lackawanna Trail SD,SD,4528,Lackawanna Trail JSHS,89,65,73.03,65,73.03,70,78.65,5,5.62,0,0.00
Wyoming,119665003,Lackawanna Trail SD,SD,9999,Lackawanna Trail SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,112671303,Central York SD,SD,4545,Central York HS,448,360,80.36,344,76.79,372,83.04,12,2.68,16,3.57
York,112671303,Central York SD,SD,9999,Central York SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,112671603,Dallastown Area SD,SD,4553,Dallastown Area SHS,417,323,77.46,318,76.26,335,80.34,12,2.88,5,1.20
York,112671603,Dallastown Area SD,SD,9999,Dallastown Area SD,21,1,4.76,1,4.76,2,9.52,1,4.76,0,0.00
York,112671803,Dover Area SD,SD,4558,Dover Area HS,240,158,65.83,142,59.17,167,69.58,9,3.75,16,6.67
York,112672203,Eastern York SD,SD,4564,Eastern York HS,167,107,64.07,99,59.28,117,70.06,10,5.99,8,4.79
York,112672203,Eastern York SD,SD,9999,Eastern York SD,11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,112672803,Hanover Public SD,SD,4571,Hanover SHS,106,68,64.15,61,57.55,70,66.04,2,1.89,7,6.60
York,112672803,Hanover Public SD,SD,9999,Hanover Public SD,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,112673300,Crispus Attucks Youthbuild CS,CS,7624,Crispus Attucks Youthbuild CS,50,4,8.00,3,6.00,6,12.00,2,4.00,1,2.00
York,112674403,Northeastern York SD,SD,4577,Northeastern SHS,223,170,76.23,153,68.61,183,82.06,13,5.83,17,7.62
York,112674403,Northeastern York SD,SD,9999,Northeastern York SD,8,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,112675503,Red Lion Area SD,SD,4598,Red Lion Area SHS,393,267,67.94,237,60.31,284,72.26,17,4.33,30,7.63
York,112675503,Red Lion Area SD,SD,9999,Red Lion Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,112676203,South Eastern SD,SD,4602,Kennard-Dale HS,210,147,70.00,134,63.81,152,72.38,5,2.38,13,6.19
York,112676203,South Eastern SD,SD,9999,South Eastern SD,18,3,16.67,2,11.11,4,22.22,1,5.56,1,5.56
York,112676403,South Western SD,SD,4608,South Western SHS,293,206,70.31,195,66.55,220,75.09,14,4.78,11,3.75
York,112676403,South Western SD,SD,9999,South Western SD,19,1,5.26,1,5.26,1,5.26,0,0.00,0,0.00
York,112676503,Southern York County SD,SD,4614,Susquehannock HS,259,195,75.29,189,72.97,203,78.38,8,3.09,6,2.32
York,112676703,Spring Grove Area SD,SD,4623,Spring Grove Area HS,268,188,70.15,171,63.81,192,71.64,4,1.49,17,6.34
York,112676703,Spring Grove Area SD,SD,9999,Spring Grove Area SD,15,2,13.33,2,13.33,2,13.33,0,0.00,0,0.00
York,112678503,West York Area SD,SD,6705,West York Area HS,233,166,71.24,153,65.67,177,75.97,11,4.72,13,5.58
York,112678503,West York Area SD,SD,9999,West York Area SD,7,3,42.86,3,42.86,4,57.14,1,14.29,0,0.00
York,112679002,York City SD,SD,4647,William Penn SHS,137,133,97.08,133,97.08,133,97.08,0,0.00,0,0.00
York,112679107,York Co School of Technology,CTC,5168,York Co School of Technology,301,135,44.85,105,34.88,137,45.51,2,0.66,30,9.97
York,112679403,York Suburban SD,SD,4658,York Suburban SHS,213,174,81.69,174,81.69,176,82.63,2,0.94,0,0.00
York,112679403,York Suburban SD,SD,9999,York Suburban SD,10,2,20.00,2,20.00,4,40.00,2,20.00,0,0.00
York,115219002,West Shore SD,SD,1732,Cedar Cliff HS,267,197,73.78,193,72.28,200,74.91,3,1.12,4,1.50
York,115219002,West Shore SD,SD,4704,Red Land SHS,255,202,79.22,199,78.04,207,81.18,5,1.96,3,1.18
York,115674603,Northern York County SD,SD,6345,Northern HS,243,164,67.49,160,65.84,173,71.19,9,3.70,4,1.65
York,115674603,Northern York County SD,SD,9999,Northern York County SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
York,181677919,New Hope Academy CS,CS,7942,New Hope Academy CS,68,59,86.76,51,75.00,60,88.24,1,1.47,8,11.76
,,,,,,,,,,,,,,,,
,,,,,STATE TOTALS,"128,042","89,372",69.80,"85,881",67.07,"92,738",72.43,"3,366",2.63,"3,491",2.73
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
