county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
,106616203,Oil City Area SD,4931,Oil City SHS,140,61,43.57%,60,42.86%,66,47.14%,5,3.57%,1,0.71%
,,,9999,Oil City Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,106617203,Titusville Area SD,1668,Titusville SHS,126,57,45.24%,53,42.06%,70,55.56%,13,10.32%,4,3.17%
,106618603,Valley Grove SD,4126,Rocky Grove JSHS,62,34,54.84%,23,37.10%,35,56.45%,1,1.61%,11,17.74%
Warren,105620001,Tidioute Community CS,7833,Tidioute Community CS,25,13,52.00%,13,52.00%,14,56.00%,1,4.00%,0,0.00%
,105628302,Warren County SD,4135,Youngsville MS/HS,48,20,41.67%,15,31.25%,21,43.75%,1,2.08%,5,10.42%
,,,4143,Eisenhower M/HS,69,29,42.03%,27,39.13%,30,43.48%,1,1.45%,2,2.90%
,,,4146,Sheffield M/HS,48,26,54.17%,26,54.17%,29,60.42%,3,6.25%,0,0.00%
,,,4149,Warren Area HS,169,98,57.99%,94,55.62%,106,62.72%,8,4.73%,4,2.37%
Washington,101630504,Avella Area SD,4165,Avella Area JSHS,33,22,66.67%,16,48.48%,25,75.76%,3,9.09%,6,18.18%
,101630903,Bentworth SD,4188,Bentworth SHS,86,56,65.12%,56,65.12%,60,69.77%,4,4.65%,0,0.00%
,101631003,Bethlehem-Center SD,4181,Bethlehem-Center SHS,114,40,35.09%,36,31.58%,41,35.96%,1,0.88%,4,3.51%
,,,9999,Bethlehem-Center SD,1,1,100.00%,1,100.00%,1,100.00%,0,0.00%,0,0.00%
,101631203,Burgettstown Area SD,4195,Burgettstown MS/HS,76,49,64.47%,49,64.47%,49,64.47%,0,0.00%,0,0.00%
,,,9999,Burgettstown Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,101631503,California Area SD,4203,California Area SHS,74,45,60.81%,38,51.35%,46,62.16%,1,1.35%,7,9.46%
,101631703,Canon-McMillan SD,4217,Canon-McMillan SHS,363,282,77.69%,256,70.52%,286,78.79%,4,1.10%,26,7.16%
,,,9999,Canon-McMillan SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,101631803,Charleroi SD,4715,Charleroi Area HS,106,68,64.15%,62,58.49%,68,64.15%,0,0.00%,6,5.66%
,,,9999,Charleroi SD,1,1,100.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%
,101631903,Chartiers-Houston SD,4235,Chartiers-Houston JSHS,81,54,66.67%,53,65.43%,57,70.37%,3,3.70%,1,1.23%
,101632403,Fort Cherry SD,4242,Fort Cherry JSHS,83,47,56.63%,47,56.63%,47,56.63%,0,0.00%,0,0.00%
,,,9999,Fort Cherry SD,3,2,66.67%,2,66.67%,2,66.67%,0,0.00%,0,0.00%
,101633903,McGuffey SD,4249,McGuffey HS,101,64,63.37%,60,59.41%,65,64.36%,1,0.99%,4,3.96%
,,,9999,McGuffey SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,101636503,Peters Township SD,5083,Peters Twp HS,333,307,92.19%,296,88.89%,307,92.19%,0,0.00%,11,3.30%
,101637002,Ringgold SD,7019,Ringgold SHS,215,77,35.81%,74,34.42%,78,36.28%,1,0.47%,3,1.40%
,,,9999,Ringgold SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,101638003,Trinity Area SD,6012,Trinity SHS,226,146,64.60%,138,61.06%,151,66.81%,5,2.21%,8,3.54%
,,,9999,Trinity Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,101638803,Washington SD,4286,Washington HS,124,42,33.87%,42,33.87%,42,33.87%,0,0.00%,0,0.00%
,,,9999,Washington SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Wayne,119648703,Wayne Highlands SD,4295,Honesdale HS,208,120,57.69%,120,57.69%,122,58.65%,2,0.96%,0,0.00%
,,,9999,Wayne Highlands SD,17,7,41.18%,7,41.18%,7,41.18%,0,0.00%,0,0.00%
,119648903,Western Wayne SD,6704,Western Wayne HS,160,91,56.88%,86,53.75%,92,57.50%,1,0.63%,5,3.13%
Westmoreland,107650603,Belle Vernon Area SD,4930,Belle Vernon Area HS,174,121,69.54%,118,67.82%,127,72.99%,6,3.45%,3,1.72%
,107650703,Burrell SD,4340,Burrell HS,146,107,73.29%,106,72.60%,112,76.71%,5,3.42%,1,0.68%
,,,9999,Burrell SD,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
,107651603,Derry Area SD,4352,Derry Area SHS,135,86,63.70%,80,59.26%,89,65.93%,3,2.22%,6,4.44%
,,,9999,Derry Area SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107652603,Franklin Regional SD,4360,Franklin Regional SHS,283,226,79.86%,225,79.51%,227,80.21%,1,0.35%,1,0.35%
,,,9999,Franklin Regional SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107653040,Dr Robert Ketterer CS Inc,7550,Dr Robert Ketterer CS Inc,34,9,26.47%,9,26.47%,9,26.47%,0,0.00%,0,0.00%
,107653102,Greater Latrobe SD,4845,Greater Latrobe SHS,305,232,76.07%,232,76.07%,236,77.38%,4,1.31%,0,0.00%
,,,9999,Greater Latrobe SD,13,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107653203,Greensburg Salem SD,4373,Greensburg-Salem HS,156,121,77.56%,120,76.92%,121,77.56%,0,0.00%,1,0.64%
,,,9999,Greensburg Salem SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107653802,Hempfield Area SD,4404,Hempfield Area SHS,451,308,68.29%,304,67.41%,313,69.40%,5,1.11%,4,0.89%
,,,9999,Hempfield Area SD,6,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107654103,Jeannette City SD,8421,Jeannette HS,67,45,67.16%,43,64.18%,45,67.16%,0,0.00%,2,2.99%
,,,9999,Jeannette City SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107654403,Kiski Area SD,4431,Kiski Area HS,257,176,68.48%,169,65.76%,179,69.65%,3,1.17%,7,2.72%
,107654903,Ligonier Valley SD,4442,Ligonier Valley HS,144,104,72.22%,104,72.22%,112,77.78%,8,5.56%,0,0.00%
,,,9999,Ligonier Valley SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107655803,Monessen City SD,6181,Monessen SHS,53,33,62.26%,24,45.28%,34,64.15%,1,1.89%,9,16.98%
,107655903,Mount Pleasant Area SD,4458,Mount Pleasant Area HS,142,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,9999,Mount Pleasant Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107656303,New Kensington-Arnold SD,8323,Valley JSHS,91,50,54.95%,46,50.55%,52,57.14%,2,2.20%,4,4.40%
,,,9999,New Kensington-Arnold SD,5,1,20.00%,1,20.00%,1,20.00%,0,0.00%,0,0.00%
,107656502,Norwin SD,4717,Norwin SHS,390,308,78.97%,300,76.92%,311,79.74%,3,0.77%,8,2.05%
,,,9999,Norwin SD,7,1,14.29%,1,14.29%,1,14.29%,0,0.00%,0,0.00%
,107657103,Penn-Trafford SD,6648,Penn Trafford HS,304,243,79.93%,242,79.61%,246,80.92%,3,0.99%,1,0.33%
,,,9999,Penn-Trafford SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,107657503,Southmoreland SD,6191,Southmoreland SHS,122,49,40.16%,45,36.89%,52,42.62%,3,2.46%,4,3.28%
,107658903,Yough SD,4735,Yough SHS,173,92,53.18%,92,53.18%,95,54.91%,3,1.73%,0,0.00%
,,,9999,Yough SD,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
Wyoming,118667503,Tunkhannock Area SD,5271,Tunkhannock HS,169,107,63.31%,100,59.17%,109,64.50%,2,1.18%,7,4.14%
,,,9999,Tunkhannock Area SD,1,0,0.00%,0,0.00%,1,100.00%,1,100.00%,0,0.00%
,119665003,Lackawanna Trail SD,4528,Lackawanna Trail JSHS,84,52,61.90%,51,60.71%,55,65.48%,3,3.57%,1,1.19%
York,112671303,Central York SD,4545,Central York HS,472,342,72.46%,330,69.92%,351,74.36%,9,1.91%,12,2.54%
,,,9999,Central York SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112671603,Dallastown Area SD,4553,Dallastown Area SHS,437,329,75.29%,321,73.46%,331,75.74%,2,0.46%,8,1.83%
,,,9999,Dallastown Area SD,17,3,17.65%,3,17.65%,4,23.53%,1,5.88%,0,0.00%
,112671803,Dover Area SD,4558,Dover Area HS,228,130,57.02%,129,56.58%,137,60.09%,7,3.07%,1,0.44%
,,,9999,Dover Area SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112672203,Eastern York SD,4564,Eastern York HS,166,93,56.02%,89,53.61%,108,65.06%,15,9.04%,4,2.41%
,,,9999,Eastern York SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112672803,Hanover Public SD,4571,Hanover SHS,116,60,51.72%,60,51.72%,60,51.72%,0,0.00%,0,0.00%
,,,9999,Hanover Public SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112673300,Crispus Attucks CS,7624,Crispus Attucks CS,67,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112674403,Northeastern York SD,4577,Northeastern SHS,258,168,65.12%,161,62.40%,177,68.60%,9,3.49%,7,2.71%
,,,9999,Northeastern York SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112675503,Red Lion Area SD,4598,Red Lion Area SHS,361,216,59.83%,194,53.74%,220,60.94%,4,1.11%,22,6.09%
,,,9999,Red Lion Area SD,16,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112676203,South Eastern SD,4602,Kennard-Dale HS,214,145,67.76%,138,64.49%,145,67.76%,0,0.00%,7,3.27%
,,,9999,South Eastern SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112676403,South Western SD,4608,South Western SHS,287,167,58.19%,164,57.14%,180,62.72%,13,4.53%,3,1.05%
,,,9999,South Western SD,8,0,0.00%,0,0.00%,1,12.50%,1,12.50%,0,0.00%
,112676503,Southern York County SD,4614,Susquehannock HS,218,177,81.19%,170,77.98%,177,81.19%,0,0.00%,7,3.21%
,,,9999,Southern York County SD,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112676703,Spring Grove Area SD,4623,Spring Grove Area HS,298,182,61.07%,172,57.72%,191,64.09%,9,3.02%,10,3.36%
,,,9999,Spring Grove Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112678503,West York Area SD,6705,West York Area HS,219,140,63.93%,134,61.19%,148,67.58%,8,3.65%,6,2.74%
,,,9999,West York Area SD,22,3,13.64%,3,13.64%,7,31.82%,4,18.18%,0,0.00%
,112679002,York City SD,4647,William Penn SHS,244,67,27.46%,67,27.46%,69,28.28%,2,0.82%,0,0.00%
,,,9999,York City SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112679107,York Co School of Technology,5168,York Co School of Technology,385,89,23.12%,88,22.86%,93,24.16%,4,1.04%,1,0.26%
,112679403,York Suburban SD,4658,York Suburban SHS,216,179,82.87%,179,82.87%,180,83.33%,1,0.46%,0,0.00%
,,,9999,York Suburban SD,9,4,44.44%,4,44.44%,7,77.78%,3,33.33%,0,0.00%
,115219002,West Shore SD,1732,Cedar Cliff HS,273,195,71.43%,185,67.77%,198,72.53%,3,1.10%,10,3.66%
,,,4704,Red Land SHS,266,178,66.92%,173,65.04%,181,68.05%,3,1.13%,5,1.88%
,,,9999,West Shore SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,115674603,Northern York County SD,6345,Northern HS,228,141,61.84%,133,58.33%,147,64.47%,6,2.63%,8,3.51%
,,,9999,Northern York County SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Overall,,,,,"125,228","77,250",61.69%,"75,022",59.91%,"79,658",63.61%,"2,408",1.92%,"2,228",1.78%
"Apr 7, 20218:53:21 AM",,,,,,- 2 -,,,,,www.pimsreports.pa.gov,,,,
